time,Speed,PWM
15.04,4,177
15.05,4,177
15.06,4,177
15.07,6,177
15.08,4,177
15.09,6,177
15.1,8,177
15.11,9,177
15.12,9,177
15.13,8,177
15.14,9,177
15.15,7,177
15.16,10,177
15.17,9,177
15.18,10,177
15.19,9,177
15.2,10,177
15.21,10,177
15.22,12,177
15.23,10,177
15.24,12,177
15.25,12,177
15.26,13,177
15.27,11,177
15.28,14,177
15.29,13,177
15.3,13,177
15.31,14,177
15.32,13,177
15.33,15,177
15.34,15,177
15.35,14,177
15.36,13,177
15.37,14,177
15.38,15,177
15.39,15,177
15.4,14,177
15.41,16,177
15.42,16,177
15.43,16,177
15.44,13,177
15.45,15,177
15.46,17,177
15.47,16,177
15.48,17,177
15.49,15,177
15.5,17,177
15.51,18,177
15.52,16,177
15.53,15,177
15.54,15,177
15.55,16,177
15.56,16,177
15.57,16,177
15.58,17,177
15.59,17,177
15.6,17,177
15.61,15,177
15.62,15,177
15.63,19,177
15.64,18,177
15.65,15,177
15.66,17,177
15.67,18,177
15.68,16,177
15.69,18,177
15.7,16,177
15.71,18,177
15.72,17,177
15.73,17,177
15.74,16,177
15.75,18,177
15.76,17,177
15.77,18,177
15.78,15,177
15.79,16,177
15.8,18,177
15.81,18,177
15.82,17,177
15.83,19,177
15.84,17,177
15.85,18,177
15.86,20,177
15.87,16,177
15.88,17,177
15.89,16,177
15.9,19,177
15.91,15,177
15.92,18,177
15.93,19,177
15.94,17,177
15.95,16,177
15.96,16,177
15.97,16,177
15.98,18,177
15.99,18,177
16,18,177
16.01,16,177
16.02,17,177
16.03,17,177
16.04,14,177
16.05,18,177
16.06,16,177
16.07,17,177
16.08,16,177
16.09,18,177
16.1,19,177
16.11,18,177
16.12,16,177
16.13,18,177
16.14,16,177
16.15,18,177
16.16,16,177
16.17,17,177
16.18,17,177
16.19,17,177
16.2,19,177
16.21,18,177
16.22,18,177
16.23,18,177
16.24,18,177
16.25,14,177
16.26,17,177
16.27,20,177
16.28,18,177
16.29,16,177
16.3,16,177
16.31,17,177
16.32,18,177
16.33,18,177
16.34,18,177
16.35,20,177
16.36,17,177
16.37,17,177
16.38,18,177
16.39,18,177
16.4,18,177
16.41,19,177
16.42,17,177
16.43,18,177
16.44,20,177
16.45,18,177
16.46,16,177
16.47,17,177
16.48,17,177
16.49,16,177
16.5,20,177
16.51,18,177
16.52,18,177
16.53,20,177
16.54,17,177
16.55,15,177
16.56,18,177
16.57,18,177
16.58,17,177
16.59,16,177
16.6,16,177
16.61,15,177
16.62,19,177
16.63,16,177
16.64,16,177
16.65,19,177
16.66,19,177
16.67,16,177
16.68,18,177
16.69,19,177
16.7,18,177
16.71,18,177
16.72,14,177
16.73,20,177
16.74,18,177
16.75,18,177
16.76,16,177
16.77,17,177
16.78,19,177
16.79,20,177
16.8,16,177
16.81,16,177
16.82,18,177
16.83,18,177
16.84,16,177
16.85,18,177
16.86,20,177
16.87,17,177
16.88,19,177
16.89,16,177
16.9,17,177
16.91,19,177
16.92,18,177
16.93,16,177
16.94,16,177
16.95,18,177
16.96,18,177
16.97,16,177
16.98,17,177
16.99,18,177
17,19,177
17.01,16,177
17.02,18,177
17.03,20,177
17.04,18,177
17.05,18,177
17.06,17,177
17.07,17,177
17.08,18,177
17.09,18,177
17.1,17,177
17.11,16,177
17.12,17,177
17.13,17,177
17.14,19,177
17.15,18,177
17.16,18,177
17.17,19,177
17.18,17,177
17.19,16,177
17.2,18,177
17.21,20,177
17.22,18,177
17.23,16,177
17.24,17,177
17.25,18,177
17.26,17,177
17.27,16,177
17.28,18,177
17.29,18,177
17.3,18,177
17.31,14,177
17.32,19,177
17.33,19,177
17.34,18,177
17.35,20,177
17.36,17,177
17.37,17,177
17.38,18,177
17.39,19,177
17.4,17,177
17.41,16,177
17.42,17,177
17.43,21,177
17.44,16,177
17.45,16,177
17.46,18,177
17.47,18,177
17.48,15,177
17.49,18,177
17.5,19,177
17.51,18,177
17.52,18,177
17.53,18,177
17.54,18,177
17.55,19,177
17.56,17,177
17.57,16,177
17.58,18,177
17.59,17,177
17.6,21,177
17.61,16,177
17.62,18,177
17.63,17,177
17.64,19,177
17.65,16,177
17.66,16,177
17.67,18,177
17.68,18,177
17.69,17,177
17.7,17,177
17.71,18,177
17.72,18,177
17.73,20,177
17.74,16,177
17.75,16,177
17.76,17,177
17.77,19,177
17.78,16,177
17.79,19,177
17.8,19,177
17.81,18,177
17.82,14,177
17.83,18,177
17.84,20,177
17.85,19,177
17.86,19,177
17.87,18,177
17.88,18,177
17.89,17,177
17.9,19,177
17.91,16,177
17.92,18,177
17.93,17,177
17.94,17,177
17.95,14,177
17.96,20,177
17.97,18,177
17.98,19,177
17.99,16,177
18,17,177
18.01,18,177
18.02,19,177
18.03,19,177
18.04,19,177
18.05,17,177
18.06,18,177
18.07,20,177
18.08,17,177
18.09,16,177
18.1,19,177
18.11,18,177
18.12,14,177
18.13,19,177
18.14,19,177
18.15,19,177
18.16,16,177
18.17,17,177
18.18,18,177
18.19,18,177
18.2,18,177
18.21,18,177
18.22,19,177
18.23,17,177
18.24,16,177
18.25,16,177
18.26,19,177
18.27,18,177
18.28,19,177
18.29,16,177
18.3,17,177
18.31,16,177
18.32,19,177
18.33,16,177
18.34,18,177
18.35,18,177
18.36,18,177
18.37,20,177
18.38,17,177
18.39,19,177
18.4,19,177
18.41,17,177
18.42,16,177
18.43,18,177
18.44,19,177
18.45,18,177
18.46,15,177
18.47,16,177
18.48,20,177
18.49,18,177
18.5,17,177
18.51,18,177
18.52,19,177
18.53,18,177
18.54,18,177
18.55,20,177
18.56,18,177
18.57,18,177
18.58,18,177
18.59,16,177
18.6,18,177
18.61,19,177
18.62,18,177
18.63,17,177
18.64,16,177
18.65,19,177
18.66,19,177
18.67,16,177
18.68,16,177
18.69,18,177
18.7,18,177
18.71,17,177
18.72,19,177
18.73,18,177
18.74,18,177
18.75,17,177
18.76,15,177
18.77,18,177
18.78,20,177
18.79,18,177
18.8,17,177
18.81,16,177
18.82,19,177
18.83,18,177
18.84,17,177
18.85,17,177
18.86,18,177
18.87,17,177
18.88,17,177
18.89,18,177
18.9,19,177
18.91,19,177
18.92,18,177
18.93,15,177
18.94,17,177
18.95,18,177
18.96,19,177
18.97,16,177
18.98,17,177
18.99,16,177
19,18,177
19.01,16,177
19.02,19,177
19.03,19,177
19.04,18,177
19.05,16,177
19.06,20,177
19.07,18,177
19.08,18,177
19.09,18,177
19.1,16,177
19.11,16,177
19.12,18,177
19.13,18,177
19.14,16,177
19.15,17,177
19.16,17,177
19.17,16,177
19.18,17,177
19.19,17,177
19.2,18,177
19.21,18,177
19.22,16,177
19.23,16,177
19.24,18,177
19.25,18,177
19.26,18,177
19.27,15,177
19.28,17,177
19.29,18,177
19.3,20,177
19.31,16,177
19.32,16,177
19.33,18,177
19.34,18,177
19.35,16,177
19.36,18,177
19.37,18,177
19.38,19,177
19.39,18,177
19.4,17,177
19.41,18,177
19.42,20,177
19.43,18,177
19.44,17,177
19.45,17,177
19.46,18,177
19.47,19,177
19.48,17,177
19.49,18,177
19.5,19,177
19.51,18,177
19.52,15,177
19.53,18,177
19.54,20,177
19.55,18,177
19.56,18,177
19.57,18,177
19.58,18,177
19.59,19,177
19.6,19,177
19.61,16,177
19.62,16,177
19.63,17,177
19.64,19,177
19.65,16,177
19.66,18,177
19.67,18,177
19.68,18,177
19.69,15,177
19.7,19,177
19.71,19,177
19.72,19,177
19.73,16,177
19.74,17,177
19.75,18,177
19.76,17,177
19.77,18,177
19.78,17,177
19.79,17,177
19.8,16,177
19.81,18,177
19.82,18,177
19.83,19,177
19.84,19,177
19.85,18,177
19.86,15,177
19.87,17,177
19.88,18,177
19.89,19,177
19.9,19,177
19.91,19,177
19.92,17,177
19.93,16,-177
19.94,8,-177
19.95,2,-177
19.96,-5,-177
19.97,-7,-177
19.98,-11,-177
19.99,-13,-177
20,-17,-177
20.01,-21,-177
20.02,-21,-177
20.03,-19,-177
20.04,-24,-177
20.05,-26,-177
20.06,-27,-177
20.07,-26,-177
20.08,-26,-177
20.09,-30,-177
20.1,-31,-177
20.11,-29,-177
20.12,-26,-177
20.13,-28,-177
20.14,-32,-177
20.15,-30,-177
20.16,-25,-177
20.17,-32,-177
20.18,-31,-177
20.19,-34,-177
20.2,-29,-177
20.21,-30,-177
20.22,-30,-177
20.23,-29,-177
20.24,-29,-177
20.25,-33,-177
20.26,-33,-177
20.27,-32,-177
20.28,-34,-177
20.29,-31,-177
20.3,-32,-177
20.31,-33,-177
20.32,-33,-177
20.33,-29,-177
20.34,-34,-177
20.35,-33,-177
20.36,-34,-177
20.37,-29,-177
20.38,-34,-177
20.39,-34,-177
20.4,-34,-177
20.41,-33,-177
20.42,-32,-177
20.43,-35,-177
20.44,-33,-177
20.45,-34,-177
20.46,-31,-177
20.47,-32,-177
20.48,-34,-177
20.49,-34,-177
20.5,-30,-177
20.51,-33,-177
20.52,-33,-177
20.53,-36,-177
20.54,-31,-177
20.55,-33,-177
20.56,-33,-177
20.57,-30,-177
20.58,-34,-177
20.59,-35,-177
20.6,-33,-177
20.61,-34,-177
20.62,-33,-177
20.63,-29,-177
20.64,-35,-177
20.65,-33,-177
20.66,-32,-177
20.67,-27,-177
20.68,-34,-177
20.69,-34,-177
20.7,-34,-177
20.71,-28,-177
20.72,-31,-177
20.73,-35,-177
20.74,-34,-177
20.75,-29,-177
20.76,-34,-177
20.77,-35,-177
20.78,-34,-177
20.79,-34,-177
20.8,-30,-177
20.81,-34,-177
20.82,-32,-177
20.83,-34,-177
20.84,-29,-177
20.85,-35,-177
20.86,-34,-177
20.87,-36,-177
20.88,-32,-177
20.89,-34,-177
20.9,-34,-177
20.91,-32,-177
20.92,-36,-177
20.93,-34,-177
20.94,-32,-177
20.95,-33,-177
20.96,-33,-177
20.97,-30,-177
20.98,-34,-177
20.99,-35,-177
21,-33,-177
21.01,-28,-177
21.02,-34,-177
21.03,-33,-177
21.04,-35,-177
21.05,-30,-177
21.06,-32,-177
21.07,-36,-177
21.08,-34,-177
21.09,-34,-177
21.1,-34,-177
21.11,-34,-177
21.12,-35,-177
21.13,-31,-177
21.14,-32,-177
21.15,-32,-177
21.16,-31,-177
21.17,-36,-177
21.18,-30,-177
21.19,-34,-177
21.2,-34,-177
21.21,-33,-177
21.22,-29,-177
21.23,-35,-177
21.24,-34,-177
21.25,-34,-177
21.26,-28,-177
21.27,-35,-177
21.28,-34,-177
21.29,-34,-177
21.3,-34,-177
21.31,-27,-177
21.32,-35,-177
21.33,-35,-177
21.34,-33,-177
21.35,-28,-177
21.36,-32,-177
21.37,-33,-177
21.38,-34,-177
21.39,-32,-177
21.4,-32,-177
21.41,-31,-177
21.42,-34,-177
21.43,-34,-177
21.44,-34,-177
21.45,-34,-177
21.46,-33,-177
21.47,-34,-177
21.48,-30,-177
21.49,-34,-177
21.5,-32,-177
21.51,-35,-177
21.52,-31,-177
21.53,-33,-177
21.54,-33,-177
21.55,-31,-177
21.56,-31,-177
21.57,-34,-177
21.58,-34,-177
21.59,-34,-177
21.6,-32,-177
21.61,-35,-177
21.62,-35,-177
21.63,-33,-177
21.64,-33,-177
21.65,-30,-177
21.66,-36,-177
21.67,-34,-177
21.68,-34,-177
21.69,-30,-177
21.7,-32,-177
21.71,-35,-177
21.72,-35,-177
21.73,-30,-177
21.74,-34,-177
21.75,-33,-177
21.76,-35,-177
21.77,-30,-177
21.78,-33,-177
21.79,-33,-177
21.8,-31,-177
21.81,-34,-177
21.82,-30,-177
21.83,-34,-177
21.84,-35,-177
21.85,-34,-177
21.86,-32,-177
21.87,-32,-177
21.88,-33,-177
21.89,-33,-177
21.9,-28,-177
21.91,-35,-177
21.92,-35,-177
21.93,-34,-177
21.94,-34,-177
21.95,-34,-177
21.96,-35,-177
21.97,-33,-177
21.98,-33,-177
21.99,-29,-177
22,-31,-177
22.01,-35,-177
22.02,-34,-177
22.03,-29,-177
22.04,-31,-177
22.05,-30,-177
22.06,-35,-177
22.07,-29,-177
22.08,-33,-177
22.09,-34,-177
22.1,-31,-177
22.11,-34,-177
22.12,-34,-177
22.13,-32,-177
22.14,-32,-177
22.15,-30,-177
22.16,-31,-177
22.17,-34,-177
22.18,-35,-177
22.19,-33,-177
22.2,-31,-177
22.21,-34,-177
22.22,-34,-177
22.23,-32,-177
22.24,-28,-177
22.25,-35,-177
22.26,-34,-177
22.27,-34,-177
22.28,-30,-177
22.29,-34,-177
22.3,-35,-177
22.31,-34,-177
22.32,-34,-177
22.33,-28,-177
22.34,-32,-177
22.35,-36,-177
22.36,-33,-177
22.37,-31,-177
22.38,-33,-177
22.39,-31,-177
22.4,-34,-177
22.41,-30,-177
22.42,-34,-177
22.43,-34,-177
22.44,-32,-177
22.45,-35,-177
22.46,-34,-177
22.47,-35,-177
22.48,-33,-177
22.49,-31,-177
22.5,-31,-177
22.51,-35,-177
22.52,-34,-177
22.53,-34,-177
22.54,-28,-177
22.55,-35,-177
22.56,-34,-177
22.57,-35,-177
22.58,-28,-177
22.59,-32,-177
22.6,-36,-177
22.61,-32,-177
22.62,-32,-177
22.63,-30,-177
22.64,-30,-177
22.65,-35,-177
22.66,-34,-177
22.67,-30,-177
22.68,-34,-177
22.69,-31,-177
22.7,-34,-177
22.71,-32,-177
22.72,-32,-177
22.73,-33,-177
22.74,-31,-177
22.75,-31,-177
22.76,-34,-177
22.77,-35,-177
22.78,-33,-177
22.79,-31,-177
22.8,-34,-177
22.81,-35,-177
22.82,-33,-177
22.83,-31,-177
22.84,-31,-177
22.85,-36,-177
22.86,-33,-177
22.87,-33,-177
22.88,-29,-177
22.89,-34,-177
22.9,-33,-177
22.91,-35,-177
22.92,-29,-177
22.93,-31,-177
22.94,-35,-177
22.95,-34,-177
22.96,-34,-177
22.97,-32,-177
22.98,-32,-177
22.99,-35,-177
23,-34,-177
23.01,-30,-177
23.02,-34,-177
23.03,-33,-177
23.04,-34,-177
23.05,-32,-177
23.06,-32,-177
23.07,-33,-177
23.08,-32,-177
23.09,-30,-177
23.1,-35,-177
23.11,-34,-177
23.12,-34,-177
23.13,-32,-177
23.14,-35,-177
23.15,-32,-177
23.16,-34,-177
23.17,-35,-177
23.18,-29,-177
23.19,-33,-177
23.2,-34,-177
23.21,-33,-177
23.22,-31,-177
23.23,-31,-177
23.24,-35,-177
23.25,-34,-177
23.26,-29,-177
23.27,-33,-177
23.28,-32,-177
23.29,-35,-177
23.3,-31,-177
23.31,-33,-177
23.32,-32,-177
23.33,-31,-177
23.34,-34,-177
23.35,-30,-177
23.36,-34,-177
23.37,-34,-177
23.38,-32,-177
23.39,-31,-177
23.4,-34,-177
23.41,-35,-177
23.42,-34,-177
23.43,-32,-177
23.44,-34,-177
23.45,-33,-177
23.46,-34,-177
23.47,-31,-177
23.48,-36,-177
23.49,-34,-177
23.5,-34,-177
23.51,-34,-177
23.52,-28,-177
23.53,-36,-177
23.54,-33,-177
23.55,-35,-177
23.56,-31,-177
23.57,-33,-177
23.58,-34,-177
23.59,-34,-177
23.6,-30,-177
23.61,-34,-177
23.62,-33,-177
23.63,-37,-177
23.64,-34,-177
23.65,-34,-177
23.66,-34,-177
23.67,-32,-177
23.68,-35,-177
23.69,-29,-177
23.7,-35,-177
23.71,-33,-177
23.72,-32,-177
23.73,-30,-177
23.74,-34,-177
23.75,-34,-177
23.76,-34,-177
23.77,-28,-177
23.78,-33,-177
23.79,-35,-177
23.8,-34,-177
23.81,-28,-177
23.82,-32,-177
23.83,-34,-177
23.84,-34,-177
23.85,-34,-177
23.86,-30,-177
23.87,-32,-177
23.88,-33,-177
23.89,-35,-177
23.9,-30,-177
23.91,-34,-177
23.92,-32,-177
23.93,-36,-177
23.94,-30,-177
23.95,-34,-177
23.96,-34,-177
23.97,-31,-177
23.98,-34,-177
23.99,-35,-177
24,-33,-177
24.01,-33,-177
24.02,-32,-177
24.03,-32,-177
24.04,-32,-177
24.05,-33,-177
24.06,-33,-177
24.07,-28,-177
24.08,-35,-177
24.09,-35,-177
24.1,-33,-177
24.11,-28,-177
24.12,-35,-177
24.13,-34,-177
24.14,-34,-177
24.15,-33,-177
24.16,-33,-177
24.17,-35,-177
24.18,-34,-177
24.19,-33,-177
24.2,-29,-177
24.21,-35,-177
24.22,-36,-177
24.23,-34,-177
24.24,-30,-177
24.25,-32,-177
24.26,-32,-177
24.27,-35,-177
24.28,-29,-177
24.29,-34,-177
24.3,-32,-177
24.31,-32,-177
24.32,-30,-177
24.33,-35,-177
24.34,-33,-177
24.35,-33,-177
24.36,-33,-177
24.37,-31,-177
24.38,-33,-177
24.39,-34,-177
24.4,-32,-177
24.41,-29,-177
24.42,-35,-177
24.43,-35,-177
24.44,-33,-177
24.45,-28,-177
24.46,-33,-177
24.47,-33,-177
24.48,-34,-177
24.49,-34,-177
24.5,-32,-177
24.51,-32,-177
24.52,-34,-177
24.53,-35,-177
24.54,-29,-177
24.55,-31,-177
24.56,-31,-177
24.57,-34,-177
24.58,-30,-177
24.59,-34,-177
24.6,-32,-177
24.61,-32,-177
24.62,-30,-177
24.63,-33,-177
24.64,-33,-177
24.65,-32,-177
24.66,-32,-177
24.67,-34,-177
24.68,-34,-177
24.69,-34,-177
24.7,-32,-177
24.71,-32,-177
24.72,-34,-177
24.73,-34,-177
24.74,-34,-177
24.75,-27,-177
24.76,-35,-177
24.77,-34,-177
24.78,-34,-177
24.79,-30,-177
24.8,-31,-177
24.81,-35,-177
24.82,-34,-177
24.83,-29,-177
24.84,-33,-177
24.85,-32,-177
24.86,-35,-177
24.87,-34,-177
24.88,-31,-177
24.89,-33,-177
24.9,-31,-177
24.91,-33,101
24.92,-19,101
24.93,-8,101
24.94,-2,101
24.95,5,101
24.96,7,101
24.97,10,101
24.98,12,101
24.99,16,101
25,17,101
25.01,18,101
25.02,19,101
25.03,23,101
25.04,25,101
25.05,22,101
25.06,26,101
25.07,24,101
25.08,26,101
25.09,26,101
25.1,28,101
25.11,27,101
25.12,29,101
25.13,25,101
25.14,32,101
25.15,29,101
25.16,31,101
25.17,29,101
25.18,31,101
25.19,31,101
25.2,32,101
25.21,32,101
25.22,28,101
25.23,30,101
25.24,31,101
25.25,32,101
25.26,31,101
25.27,33,101
25.28,33,101
25.29,32,101
25.3,28,101
25.31,32,101
25.32,34,101
25.33,34,101
25.34,28,101
25.35,32,101
25.36,30,101
25.37,32,101
25.38,34,101
25.39,28,101
25.4,32,101
25.41,32,101
25.42,32,101
25.43,30,101
25.44,34,101
25.45,34,101
25.46,33,101
25.47,29,101
25.48,31,101
25.49,33,101
25.5,32,101
25.51,34,101
25.52,32,101
25.53,33,101
25.54,31,101
25.55,36,101
25.56,29,101
25.57,32,101
25.58,34,101
25.59,33,101
25.6,28,101
25.61,35,101
25.62,32,101
25.63,33,101
25.64,28,101
25.65,32,101
25.66,30,101
25.67,34,101
25.68,32,101
25.69,32,101
25.7,34,101
25.71,32,101
25.72,32,101
25.73,29,101
25.74,33,101
25.75,34,101
25.76,33,101
25.77,27,101
25.78,36,101
25.79,33,101
25.8,32,101
25.81,29,101
25.82,32,101
25.83,30,101
25.84,35,101
25.85,29,101
25.86,33,101
25.87,34,101
25.88,33,101
25.89,32,101
25.9,30,101
25.91,34,101
25.92,32,101
25.93,33,101
25.94,29,101
25.95,32,101
25.96,35,101
25.97,33,101
25.98,30,101
25.99,32,101
26,32,101
26.01,34,101
26.02,34,101
26.03,34,101
26.04,34,101
26.05,32,101
26.06,32,101
26.07,30,101
26.08,35,101
26.09,33,101
26.1,34,101
26.11,30,101
26.12,32,101
26.13,33,101
26.14,34,101
26.15,29,101
26.16,34,101
26.17,31,101
26.18,31,101
26.19,33,101
26.2,34,101
26.21,34,101
26.22,34,101
26.23,32,101
26.24,25,101
26.25,33,101
26.26,35,101
26.27,33,101
26.28,30,101
26.29,33,101
26.3,31,101
26.31,33,101
26.32,30,101
26.33,33,101
26.34,35,101
26.35,32,101
26.36,25,101
26.37,33,101
26.38,34,101
26.39,34,101
26.4,34,101
26.41,29,101
26.42,33,101
26.43,33,101
26.44,33,101
26.45,30,101
26.46,32,101
26.47,30,101
26.48,35,101
26.49,29,101
26.5,33,101
26.51,34,101
26.52,33,101
26.53,31,101
26.54,34,101
26.55,34,101
26.56,32,101
26.57,33,101
26.58,28,101
26.59,30,101
26.6,34,101
26.61,34,101
26.62,30,101
26.63,32,101
26.64,32,101
26.65,30,101
26.66,30,101
26.67,34,101
26.68,33,101
26.69,33,101
26.7,32,101
26.71,35,101
26.72,34,101
26.73,34,101
26.74,33,101
26.75,28,101
26.76,31,101
26.77,35,101
26.78,34,101
26.79,30,101
26.8,32,101
26.81,32,101
26.82,32,101
26.83,32,101
26.84,34,101
26.85,34,101
26.86,32,101
26.87,26,101
26.88,30,101
26.89,33,101
26.9,34,101
26.91,34,101
26.92,29,101
26.93,32,101
26.94,31,101
26.95,33,101
26.96,30,101
26.97,34,101
26.98,32,101
26.99,32,101
27,27,101
27.01,33,101
27.02,34,101
27.03,34,101
27.04,33,101
27.05,31,101
27.06,31,101
27.07,34,101
27.08,34,101
27.09,29,101
27.1,32,101
27.11,31,101
27.12,35,101
27.13,30,101
27.14,34,101
27.15,34,101
27.16,32,101
27.17,27,101
27.18,37,101
27.19,32,101
27.2,34,101
27.21,32,101
27.22,32,101
27.23,30,101
27.24,34,101
27.25,33,101
27.26,30,101
27.27,33,101
27.28,31,101
27.29,30,101
27.3,30,101
27.31,33,101
27.32,34,101
27.33,33,101
27.34,28,101
27.35,35,101
27.36,34,101
27.37,32,101
27.38,28,101
27.39,32,101
27.4,32,101
27.41,34,101
27.42,35,101
27.43,29,101
27.44,33,101
27.45,34,101
27.46,33,101
27.47,29,101
27.48,35,101
27.49,32,101
27.5,34,101
27.51,28,101
27.52,31,101
27.53,33,101
27.54,34,101
27.55,32,101
27.56,33,101
27.57,33,101
27.58,30,101
27.59,36,101
27.6,28,101
27.61,34,101
27.62,32,101
27.63,33,101
27.64,26,101
27.65,33,101
27.66,34,101
27.67,32,101
27.68,29,101
27.69,33,101
27.7,35,101
27.71,33,101
27.72,35,101
27.73,32,101
27.74,32,101
27.75,30,101
27.76,35,101
27.77,29,101
27.78,35,101
27.79,32,101
27.8,32,101
27.81,28,101
27.82,34,101
27.83,34,101
27.84,34,101
27.85,30,101
27.86,33,101
27.87,31,101
27.88,33,101
27.89,30,101
27.9,34,101
27.91,35,101
27.92,32,101
27.93,36,101
27.94,32,101
27.95,32,101
27.96,34,101
27.97,32,101
27.98,30,101
27.99,35,101
28,33,101
28.01,33,101
28.02,30,101
28.03,34,101
28.04,33,101
28.05,36,101
28.06,32,101
28.07,34,101
28.08,32,101
28.09,34,101
28.1,31,101
28.11,29,101
28.12,33,101
28.13,35,101
28.14,33,101
28.15,28,101
28.16,33,101
28.17,34,101
28.18,32,101
28.19,29,101
28.2,33,101
28.21,32,101
28.22,30,101
28.23,35,101
28.24,33,101
28.25,33,101
28.26,33,101
28.27,33,101
28.28,26,101
28.29,35,101
28.3,32,101
28.31,32,101
28.32,28,101
28.33,32,101
28.34,36,101
28.35,33,101
28.36,30,101
28.37,33,101
28.38,34,101
28.39,32,101
28.4,30,101
28.41,34,101
28.42,33,101
28.43,33,101
28.44,33,101
28.45,29,101
28.46,33,101
28.47,35,101
28.48,33,101
28.49,30,101
28.5,33,101
28.51,32,101
28.52,34,101
28.53,30,101
28.54,34,101
28.55,33,101
28.56,31,101
28.57,31,101
28.58,35,101
28.59,33,101
28.6,35,101
28.61,32,101
28.62,27,101
28.63,33,101
28.64,34,101
28.65,34,101
28.66,30,101
28.67,32,101
28.68,31,101
28.69,35,101
28.7,31,101
28.71,33,101
28.72,33,101
28.73,33,101
28.74,32,101
28.75,32,101
28.76,35,101
28.77,33,101
28.78,34,101
28.79,28,101
28.8,31,101
28.81,33,101
28.82,34,101
28.83,29,101
28.84,35,101
28.85,32,101
28.86,30,101
28.87,30,101
28.88,32,101
28.89,33,101
28.9,33,101
28.91,28,101
28.92,31,101
28.93,33,101
28.94,34,101
28.95,34,101
28.96,29,101
28.97,29,101
28.98,32,101
28.99,33,101
29,31,101
29.01,33,101
29.02,34,101
29.03,33,101
29.04,30,101
29.05,34,101
29.06,32,101
29.07,32,101
29.08,32,101
29.09,30,101
29.1,35,101
29.11,34,101
29.12,33,101
29.13,30,101
29.14,34,101
29.15,30,101
29.16,34,101
29.17,30,101
29.18,33,101
29.19,33,101
29.2,33,101
29.21,29,101
29.22,33,101
29.23,35,101
29.24,32,101
29.25,34,101
29.26,32,101
29.27,34,101
29.28,34,101
29.29,34,101
29.3,30,101
29.31,33,101
29.32,31,101
29.33,32,101
29.34,30,101
29.35,33,101
29.36,33,101
29.37,32,101
29.38,27,101
29.39,34,101
29.4,33,101
29.41,35,101
29.42,29,101
29.43,33,101
29.44,30,101
29.45,33,101
29.46,34,101
29.47,30,101
29.48,32,101
29.49,32,101
29.5,32,101
29.51,30,101
29.52,33,101
29.53,33,101
29.54,33,101
29.55,27,101
29.56,31,101
29.57,33,101
29.58,34,101
29.59,34,101
29.6,32,101
29.61,30,101
29.62,35,101
29.63,34,101
29.64,29,101
29.65,33,101
29.66,33,101
29.67,31,101
29.68,31,101
29.69,32,101
29.7,34,101
29.71,34,101
29.72,30,101
29.73,31,101
29.74,34,101
29.75,32,101
29.76,35,101
29.77,33,101
29.78,31,101
29.79,32,101
29.8,34,101
29.81,30,101
29.82,32,101
29.83,32,101
29.84,32,101
29.85,28,101
29.86,35,101
29.87,33,101
29.88,34,101
29.89,29,-101
29.9,25,-101
29.91,21,-101
29.92,15,-101
29.93,10,-101
29.94,7,-101
29.95,5,-101
29.96,2,-101
29.97,-1,-101
29.98,-4,-101
29.99,-5,-101
30,-4,-101
30.01,-6,-101
30.02,-7,-101
30.03,-8,-101
30.04,-9,-101
30.05,-11,-101
30.06,-11,-101
30.07,-13,-101
30.08,-13,-101
30.09,-14,-101
30.1,-16,-101
30.11,-14,-101
30.12,-17,-101
30.13,-16,-101
30.14,-17,-101
30.15,-16,-101
30.16,-16,-101
30.17,-20,-101
30.18,-20,-101
30.19,-16,-101
30.2,-20,-101
30.21,-20,-101
30.22,-20,-101
30.23,-17,-101
30.24,-20,-101
30.25,-20,-101
30.26,-17,-101
30.27,-22,-101
30.28,-22,-101
30.29,-21,-101
30.3,-19,-101
30.31,-19,-101
30.32,-19,-101
30.33,-23,-101
30.34,-22,-101
30.35,-20,-101
30.36,-17,-101
30.37,-21,-101
30.38,-21,-101
30.39,-22,-101
30.4,-19,-101
30.41,-21,-101
30.42,-24,-101
30.43,-22,-101
30.44,-19,-101
30.45,-24,-101
30.46,-21,-101
30.47,-24,-101
30.48,-22,-101
30.49,-20,-101
30.5,-22,-101
30.51,-21,-101
30.52,-25,-101
30.53,-20,-101
30.54,-22,-101
30.55,-22,-101
30.56,-22,-101
30.57,-22,-101
30.58,-23,-101
30.59,-21,-101
30.6,-23,-101
30.61,-21,-101
30.62,-24,-101
30.63,-23,-101
30.64,-22,-101
30.65,-22,-101
30.66,-21,-101
30.67,-22,-101
30.68,-22,-101
30.69,-23,-101
30.7,-19,-101
30.71,-24,-101
30.72,-24,-101
30.73,-22,-101
30.74,-20,-101
30.75,-21,-101
30.76,-25,-101
30.77,-23,-101
30.78,-22,-101
30.79,-23,-101
30.8,-22,-101
30.81,-25,-101
30.82,-24,-101
30.83,-19,-101
30.84,-22,-101
30.85,-22,-101
30.86,-26,-101
30.87,-22,-101
30.88,-22,-101
30.89,-23,-101
30.9,-23,-101
30.91,-22,-101
30.92,-24,-101
30.93,-22,-101
30.94,-23,-101
30.95,-19,-101
30.96,-24,-101
30.97,-23,-101
30.98,-22,-101
30.99,-23,-101
31,-20,-101
31.01,-24,-101
31.02,-23,-101
31.03,-23,-101
